"","ID","suit_2050s","crops"
"370",370,0,"plantain bananas"
"371",371,0,"plantain bananas"
"372",372,0,"plantain bananas"
"373",373,0,"plantain bananas"
"374",374,0,"plantain bananas"
"375",375,0,"plantain bananas"
"376",376,0,"plantain bananas"
"377",377,0,"plantain bananas"
"378",378,0,"plantain bananas"
"379",379,0,"plantain bananas"
"380",380,0,"plantain bananas"
"381",381,0,"plantain bananas"
"382",382,0,"plantain bananas"
"383",383,0,"plantain bananas"
"384",384,0,"plantain bananas"
"385",385,0,"plantain bananas"
"386",386,0,"plantain bananas"
"387",387,0,"plantain bananas"
"388",388,0,"plantain bananas"
"389",389,0,"plantain bananas"
"390",390,0,"plantain bananas"
"391",391,0,"plantain bananas"
"392",392,0,"plantain bananas"
"393",393,0,"plantain bananas"
"394",394,0,"plantain bananas"
"395",395,0,"plantain bananas"
"396",396,0,"plantain bananas"
"397",397,0,"plantain bananas"
"398",398,0,"plantain bananas"
"399",399,0,"plantain bananas"
"400",400,0,"plantain bananas"
"401",401,0,"plantain bananas"
"402",402,0,"plantain bananas"
"403",403,0,"plantain bananas"
"404",404,0,"plantain bananas"
"405",405,0,"plantain bananas"
"406",406,0,"plantain bananas"
"407",407,0,"plantain bananas"
"408",408,0,"plantain bananas"
"409",409,0,"plantain bananas"
"410",410,0,"plantain bananas"
"411",411,0,"plantain bananas"
"412",412,0,"plantain bananas"
"413",413,0,"plantain bananas"
"414",414,0,"plantain bananas"
"415",415,0,"plantain bananas"
"416",416,0,"plantain bananas"
"417",417,0,"plantain bananas"
"418",418,0,"plantain bananas"
"419",419,0,"plantain bananas"
"420",420,0,"plantain bananas"
"421",421,0,"plantain bananas"
"422",422,0,"plantain bananas"
"423",423,0,"plantain bananas"
"424",424,0,"plantain bananas"
"425",425,0,"plantain bananas"
"426",426,0,"plantain bananas"
"427",427,0,"plantain bananas"
"428",428,0,"plantain bananas"
"429",429,0,"plantain bananas"
"430",430,0,"plantain bananas"
"431",431,0,"plantain bananas"
"432",432,0,"plantain bananas"
"433",433,0,"plantain bananas"
"434",434,0,"plantain bananas"
"435",435,0,"plantain bananas"
"436",436,0,"plantain bananas"
"437",437,0,"plantain bananas"
"438",438,0,"plantain bananas"
"439",439,0,"plantain bananas"
"440",440,0,"plantain bananas"
"441",441,0,"plantain bananas"
"442",442,0,"plantain bananas"
"443",443,0,"plantain bananas"
"444",444,0,"plantain bananas"
"445",445,0,"plantain bananas"
"446",446,0,"plantain bananas"
"447",447,0,"plantain bananas"
"448",448,0,"plantain bananas"
"449",449,0,"plantain bananas"
"450",450,0,"plantain bananas"
"451",451,0,"plantain bananas"
"452",452,0,"plantain bananas"
"453",453,0,"plantain bananas"
"454",454,0,"plantain bananas"
"455",455,0,"plantain bananas"
"456",456,0,"plantain bananas"
"457",457,0,"plantain bananas"
"458",458,0,"plantain bananas"
"459",459,0,"plantain bananas"
"460",460,0,"plantain bananas"
"461",461,0,"plantain bananas"
"462",462,0,"plantain bananas"
"463",463,0,"plantain bananas"
"464",464,0,"plantain bananas"
"465",465,0,"plantain bananas"
"466",466,0,"plantain bananas"
"467",467,0,"plantain bananas"
"468",468,0,"plantain bananas"
"469",469,0,"plantain bananas"
"470",470,0,"plantain bananas"
"471",471,0,"plantain bananas"
"472",472,0,"plantain bananas"
"473",473,0,"plantain bananas"
"474",474,0,"plantain bananas"
"475",475,0,"plantain bananas"
"476",476,0,"plantain bananas"
"477",477,0,"plantain bananas"
"478",478,0,"plantain bananas"
"479",479,0,"plantain bananas"
"480",480,0,"plantain bananas"
"481",481,0,"plantain bananas"
"482",482,0,"plantain bananas"
"483",483,0,"plantain bananas"
"484",484,0,"plantain bananas"
"485",485,0,"plantain bananas"
"486",486,0,"plantain bananas"
"487",487,0,"plantain bananas"
"488",488,0,"plantain bananas"
"489",489,0,"plantain bananas"
"490",490,0,"plantain bananas"
"491",491,0,"plantain bananas"
"492",492,0,"plantain bananas"
"493",493,0,"plantain bananas"
"494",494,0,"plantain bananas"
"495",495,0,"plantain bananas"
"496",496,0,"plantain bananas"
"497",497,0,"plantain bananas"
"498",498,0,"plantain bananas"
"499",499,0,"plantain bananas"
"500",500,0,"plantain bananas"
"501",501,0,"plantain bananas"
"502",502,0,"plantain bananas"
"503",503,0,"plantain bananas"
"504",504,0,"plantain bananas"
"505",505,0,"plantain bananas"
"506",506,0,"plantain bananas"
"507",507,0,"plantain bananas"
"508",508,0,"plantain bananas"
"509",509,0,"plantain bananas"
"510",510,0,"plantain bananas"
"511",511,0,"plantain bananas"
"512",512,0,"plantain bananas"
"513",513,0,"plantain bananas"
"514",514,0,"plantain bananas"
"515",515,0,"plantain bananas"
"516",516,0,"plantain bananas"
"517",517,0,"plantain bananas"
"518",518,0,"plantain bananas"
"519",519,0,"plantain bananas"
"520",520,0,"plantain bananas"
"521",521,0,"plantain bananas"
"522",522,0,"plantain bananas"
"523",523,0,"plantain bananas"
"524",524,0,"plantain bananas"
"525",525,0,"plantain bananas"
"526",526,0,"plantain bananas"
"527",527,0,"plantain bananas"
"528",528,0,"plantain bananas"
"529",529,0,"plantain bananas"
"530",530,0,"plantain bananas"
"531",531,0,"plantain bananas"
"532",532,0,"plantain bananas"
"533",533,0,"plantain bananas"
"534",534,0,"plantain bananas"
"535",535,0,"plantain bananas"
"536",536,0,"plantain bananas"
"537",537,0,"plantain bananas"
"538",538,0,"plantain bananas"
"539",539,0,"plantain bananas"
"540",540,0,"plantain bananas"
"541",541,0,"plantain bananas"
"542",542,0,"plantain bananas"
"543",543,0,"plantain bananas"
"544",544,0,"plantain bananas"
"545",545,0,"plantain bananas"
"546",546,0,"plantain bananas"
"547",547,0,"plantain bananas"
"548",548,0,"plantain bananas"
"549",549,0,"plantain bananas"
"550",550,0,"plantain bananas"
"551",551,0,"plantain bananas"
"552",552,0,"plantain bananas"
"553",553,0,"plantain bananas"
"554",554,0,"plantain bananas"
"555",555,0,"plantain bananas"
"556",556,0,"plantain bananas"
"557",557,0,"plantain bananas"
"558",558,0,"plantain bananas"
"559",559,0,"plantain bananas"
"560",560,0,"plantain bananas"
"561",561,0,"plantain bananas"
"562",562,0,"plantain bananas"
"563",563,0,"plantain bananas"
"564",564,0,"plantain bananas"
"565",565,0,"plantain bananas"
"566",566,0,"plantain bananas"
"567",567,0,"plantain bananas"
"568",568,0,"plantain bananas"
"569",569,0,"plantain bananas"
"570",570,0,"plantain bananas"
"571",571,0,"plantain bananas"
"572",572,0,"plantain bananas"
"573",573,0,"plantain bananas"
"574",574,0,"plantain bananas"
"575",575,0,"plantain bananas"
"576",576,0,"plantain bananas"
"577",577,0,"plantain bananas"
"578",578,0,"plantain bananas"
"579",579,0,"plantain bananas"
"580",580,0,"plantain bananas"
"581",581,0,"plantain bananas"
"582",582,0,"plantain bananas"
"583",583,0,"plantain bananas"
"584",584,0,"plantain bananas"
"585",585,0,"plantain bananas"
"586",586,0,"plantain bananas"
"587",587,0,"plantain bananas"
"588",588,0,"plantain bananas"
"589",589,0,"plantain bananas"
"590",590,0,"plantain bananas"
"591",591,0,"plantain bananas"
"592",592,0,"plantain bananas"
"593",593,0,"plantain bananas"
"594",594,0,"plantain bananas"
"595",595,0,"plantain bananas"
"596",596,0,"plantain bananas"
"597",597,0,"plantain bananas"
