"","ID","suit_2050s","crops"
"367",367,0.224137932062149,"maize"
"368",368,0.0344827584922314,"maize"
"369",369,0,"maize"
"370",370,0,"maize"
"371",371,0,"maize"
"372",372,0,"maize"
"373",373,0,"maize"
"374",374,0,"maize"
"375",375,0,"maize"
"376",376,0,"maize"
"377",377,0,"maize"
"378",378,0,"maize"
"379",379,0,"maize"
"380",380,0,"maize"
"381",381,0,"maize"
"382",382,0,"maize"
"383",383,0,"maize"
"384",384,0.991071403026581,"maize"
"385",385,1,"maize"
"386",386,1,"maize"
"387",387,1,"maize"
"388",388,1,"maize"
"389",389,1,"maize"
"390",390,0.956250011920929,"maize"
"391",391,0.740625023841858,"maize"
"392",392,0.5625,"maize"
"393",393,0.706249952316284,"maize"
"394",394,0.844827592372894,"maize"
"395",395,0.224137932062149,"maize"
"396",396,0.0620689392089844,"maize"
"397",397,0,"maize"
"398",398,0,"maize"
"399",399,0,"maize"
"400",400,0,"maize"
"401",401,0,"maize"
"402",402,0,"maize"
"403",403,0,"maize"
"404",404,0,"maize"
"405",405,0,"maize"
"406",406,0,"maize"
"407",407,0,"maize"
"408",408,0,"maize"
"409",409,0,"maize"
"410",410,0,"maize"
"411",411,0,"maize"
"412",412,0,"maize"
"413",413,0,"maize"
"414",414,0.756249964237213,"maize"
"415",415,0.966071426868439,"maize"
"416",416,1,"maize"
"417",417,1,"maize"
"418",418,1,"maize"
"419",419,1,"maize"
"420",420,1,"maize"
"421",421,1,"maize"
"422",422,0.90625,"maize"
"423",423,0.746874928474426,"maize"
"424",424,0.844827592372894,"maize"
"425",425,0.844827592372894,"maize"
"426",426,0,"maize"
"427",427,0,"maize"
"428",428,0,"maize"
"429",429,0,"maize"
"430",430,0,"maize"
"431",431,0,"maize"
"432",432,0,"maize"
"433",433,0,"maize"
"434",434,0,"maize"
"435",435,0,"maize"
"436",436,0,"maize"
"437",437,0,"maize"
"438",438,0,"maize"
"439",439,0,"maize"
"440",440,0,"maize"
"441",441,1,"maize"
"442",442,0.875,"maize"
"443",443,0.893749952316284,"maize"
"444",444,0.949999988079071,"maize"
"445",445,1,"maize"
"446",446,1,"maize"
"447",447,1,"maize"
"448",448,1,"maize"
"449",449,1,"maize"
"450",450,1,"maize"
"451",451,1,"maize"
"452",452,0.872413873672485,"maize"
"453",453,0.810344815254211,"maize"
"454",454,0.868749976158142,"maize"
"455",455,1,"maize"
"456",456,0.337931007146835,"maize"
"457",457,0,"maize"
"458",458,0,"maize"
"459",459,0,"maize"
"460",460,0,"maize"
"461",461,0,"maize"
"462",462,0,"maize"
"463",463,0,"maize"
"464",464,0,"maize"
"465",465,0,"maize"
"466",466,0,"maize"
"467",467,0,"maize"
"468",468,0,"maize"
"469",469,0,"maize"
"470",470,0,"maize"
"471",471,0,"maize"
"472",472,0,"maize"
"473",473,0,"maize"
"474",474,0,"maize"
"475",475,1,"maize"
"476",476,1,"maize"
"477",477,1,"maize"
"478",478,1,"maize"
"479",479,1,"maize"
"480",480,0.970535695552826,"maize"
"481",481,0.955357134342194,"maize"
"482",482,1,"maize"
"483",483,1,"maize"
"484",484,1,"maize"
"485",485,1,"maize"
"486",486,0.820689737796783,"maize"
"487",487,0.844827592372894,"maize"
"488",488,1,"maize"
"489",489,0.803448379039764,"maize"
"490",490,1,"maize"
"491",491,0.586206912994385,"maize"
"492",492,0.534482777118683,"maize"
"493",493,0.424137890338898,"maize"
"494",494,0,"maize"
"495",495,0,"maize"
"496",496,0,"maize"
"497",497,0,"maize"
"498",498,0,"maize"
"499",499,0,"maize"
