"","ID","suit_hist","cell","crops"
"310",7,0,16364,"sugar beet"
"311",7,0,16365,"sugar beet"
"312",7,0,16366,"sugar beet"
"313",7,0,16367,"sugar beet"
"314",7,0,16368,"sugar beet"
"315",7,0,16556,"sugar beet"
"316",7,0,16557,"sugar beet"
"317",7,0,16558,"sugar beet"
"318",7,0,16559,"sugar beet"
"319",7,0,16560,"sugar beet"
"320",7,0,16748,"sugar beet"
"321",7,0,16749,"sugar beet"
"322",7,0,16750,"sugar beet"
"323",7,0,16751,"sugar beet"
"324",7,0,16752,"sugar beet"
"325",7,0,16753,"sugar beet"
"326",7,0,16940,"sugar beet"
"327",7,0,16941,"sugar beet"
"328",7,0,16942,"sugar beet"
"329",7,0,16943,"sugar beet"
"330",7,0,16944,"sugar beet"
"331",7,0,16945,"sugar beet"
"332",7,0,17132,"sugar beet"
"333",7,0,17133,"sugar beet"
"334",7,0,17134,"sugar beet"
"335",7,0,17135,"sugar beet"
"336",7,0,17136,"sugar beet"
"337",7,0,17137,"sugar beet"
"338",7,0,17138,"sugar beet"
"339",7,0,17324,"sugar beet"
"340",7,0,17325,"sugar beet"
"341",7,0,17326,"sugar beet"
"342",7,0,17327,"sugar beet"
"343",7,0,17328,"sugar beet"
"344",7,0,17329,"sugar beet"
"345",7,0,17330,"sugar beet"
"346",7,0,17331,"sugar beet"
"347",7,0,17516,"sugar beet"
"348",7,0,17517,"sugar beet"
"349",7,0,17518,"sugar beet"
"350",7,0,17519,"sugar beet"
"351",7,0,17520,"sugar beet"
"352",7,0,17521,"sugar beet"
"353",7,0,17522,"sugar beet"
"354",7,0,17523,"sugar beet"
"355",7,0,17708,"sugar beet"
"356",7,0,17709,"sugar beet"
"357",7,0,17710,"sugar beet"
"358",7,0,17711,"sugar beet"
"359",7,0,17712,"sugar beet"
"360",7,0,17713,"sugar beet"
"361",7,0,17714,"sugar beet"
"362",7,0,17715,"sugar beet"
"363",7,0,17716,"sugar beet"
"364",7,0,17900,"sugar beet"
"365",7,0,17901,"sugar beet"
"366",7,0,17902,"sugar beet"
"367",7,0,17903,"sugar beet"
"368",7,0,17904,"sugar beet"
"369",7,0,17905,"sugar beet"
"370",7,0,17906,"sugar beet"
"371",7,0,17907,"sugar beet"
"372",7,0,17908,"sugar beet"
"373",7,0,17909,"sugar beet"
"374",7,0,17910,"sugar beet"
"375",7,0,17911,"sugar beet"
"376",7,0,18092,"sugar beet"
"377",7,0,18093,"sugar beet"
"378",7,0,18094,"sugar beet"
"379",7,0,18095,"sugar beet"
"380",7,0,18096,"sugar beet"
"381",7,0,18097,"sugar beet"
"382",7,0,18098,"sugar beet"
