"","ID","suit_hist","cell","crops"
"281",6,0,22322,"cacao"
"282",6,0,22323,"cacao"
"283",6,0,22324,"cacao"
"284",6,0,22325,"cacao"
"285",6,0,22326,"cacao"
"286",6,0,22511,"cacao"
"287",6,0,22512,"cacao"
"288",6,0,22513,"cacao"
"289",6,0,22514,"cacao"
"290",6,0,22515,"cacao"
"291",6,0,22516,"cacao"
"292",6,0,22517,"cacao"
"293",6,0,22703,"cacao"
"294",6,0,22704,"cacao"
"295",6,0,22705,"cacao"
"296",6,0,22706,"cacao"
"297",6,0,22707,"cacao"
"298",6,0,22708,"cacao"
"299",6,0,22709,"cacao"
"300",6,0,22899,"cacao"
"301",6,0,22900,"cacao"
"302",6,0,22901,"cacao"
"303",6,0,23092,"cacao"
"304",6,0,23093,"cacao"
"305",7,0,15790,"cacao"
"306",7,0,15982,"cacao"
"307",7,0,16173,"cacao"
"308",7,0,16174,"cacao"
"309",7,0,16175,"cacao"
"310",7,0,16364,"cacao"
"311",7,0,16365,"cacao"
"312",7,0,16366,"cacao"
"313",7,0,16367,"cacao"
"314",7,0,16368,"cacao"
"315",7,0,16556,"cacao"
"316",7,0,16557,"cacao"
"317",7,0,16558,"cacao"
"318",7,0,16559,"cacao"
"319",7,0,16560,"cacao"
"320",7,0,16748,"cacao"
"321",7,0,16749,"cacao"
"322",7,0,16750,"cacao"
"323",7,0,16751,"cacao"
"324",7,0,16752,"cacao"
"325",7,0,16753,"cacao"
"326",7,0,16940,"cacao"
"327",7,0,16941,"cacao"
"328",7,0,16942,"cacao"
"329",7,0,16943,"cacao"
"330",7,0,16944,"cacao"
"331",7,0,16945,"cacao"
"332",7,0,17132,"cacao"
"333",7,0,17133,"cacao"
"334",7,0,17134,"cacao"
"335",7,0,17135,"cacao"
"336",7,0,17136,"cacao"
"337",7,0,17137,"cacao"
"338",7,0,17138,"cacao"
"339",7,0,17324,"cacao"
"340",7,0,17325,"cacao"
"341",7,0,17326,"cacao"
"342",7,0,17327,"cacao"
"343",7,0,17328,"cacao"
"344",7,0,17329,"cacao"
"345",7,0,17330,"cacao"
"346",7,0,17331,"cacao"
"347",7,0,17516,"cacao"
"348",7,0,17517,"cacao"
"349",7,0,17518,"cacao"
"350",7,0,17519,"cacao"
"351",7,0,17520,"cacao"
"352",7,0,17521,"cacao"
"353",7,0,17522,"cacao"
"354",7,0,17523,"cacao"
"355",7,0,17708,"cacao"
"356",7,0,17709,"cacao"
"357",7,0,17710,"cacao"
"358",7,0,17711,"cacao"
"359",7,0,17712,"cacao"
"360",7,0,17713,"cacao"
"361",7,0,17714,"cacao"
"362",7,0,17715,"cacao"
"363",7,0,17716,"cacao"
"364",7,0,17900,"cacao"
"365",7,0,17901,"cacao"
"366",7,0,17902,"cacao"
"367",7,0,17903,"cacao"
"368",7,0,17904,"cacao"
"369",7,0,17905,"cacao"
"370",7,0,17906,"cacao"
"371",7,0,17907,"cacao"
"372",7,0,17908,"cacao"
"373",7,0,17909,"cacao"
"374",7,0,17910,"cacao"
"375",7,0,17911,"cacao"
"376",7,0,18092,"cacao"
"377",7,0,18093,"cacao"
"378",7,0,18094,"cacao"
"379",7,0,18095,"cacao"
"380",7,0,18096,"cacao"
"381",7,0,18097,"cacao"
"382",7,0,18098,"cacao"
"383",7,0,18099,"cacao"
"384",7,0,18100,"cacao"
"385",7,0,18101,"cacao"
"386",7,0,18102,"cacao"
"387",7,0,18103,"cacao"
"388",7,0,18104,"cacao"
"389",7,0,18283,"cacao"
"390",7,0,18284,"cacao"
"391",7,0,18285,"cacao"
"392",7,0,18286,"cacao"
"393",7,0,18287,"cacao"
"394",7,0,18288,"cacao"
"395",7,0,18289,"cacao"
"396",7,0,18290,"cacao"
"397",7,0,18291,"cacao"
"398",7,0,18292,"cacao"
"399",7,0,18293,"cacao"
"400",7,0,18294,"cacao"
"401",7,0,18295,"cacao"
