"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"195",4,0,0,0,21556,"sweet potato"
"196",4,0,0,0,21557,"sweet potato"
"197",4,0,0,0,21558,"sweet potato"
"198",4,0,0,0,21559,"sweet potato"
"199",4,0,0,0,21560,"sweet potato"
"200",4,0,0,0,21743,"sweet potato"
"201",4,0,0,0,21744,"sweet potato"
"202",4,0,0,0,21747,"sweet potato"
"203",4,0,0,0,21748,"sweet potato"
"204",4,0,0,0,21752,"sweet potato"
"205",4,0,0,0,21934,"sweet potato"
"206",4,0,0,0,21944,"sweet potato"
"207",4,0,0,0,21945,"sweet potato"
"208",4,0,0,0,22136,"sweet potato"
"209",4,0,0,0,22137,"sweet potato"
"210",5,0,0,0,22316,"sweet potato"
"211",5,0.046875,0.015625,0,22505,"sweet potato"
"212",5,0.109375,0.078125,0,22506,"sweet potato"
"213",5,0,0,0,22507,"sweet potato"
"214",5,0,0,0,22508,"sweet potato"
"215",5,0,0,0,22509,"sweet potato"
"216",5,0,0,0,22510,"sweet potato"
"217",5,0,0,0,22697,"sweet potato"
"218",5,0,0,0,22698,"sweet potato"
"219",5,0,0,0,22699,"sweet potato"
"220",5,0,0,0,22700,"sweet potato"
"221",5,0,0,0,22701,"sweet potato"
"222",5,0,0,0,22702,"sweet potato"
"223",5,0.125,0.09375,0,22889,"sweet potato"
"224",5,0,0,0,22890,"sweet potato"
"225",5,0,0,0,22891,"sweet potato"
"226",5,0,0,0,22892,"sweet potato"
"227",5,0,0,0,22893,"sweet potato"
"228",5,0,0,0,22894,"sweet potato"
"229",5,0.203125,0.171875,0,23080,"sweet potato"
"230",5,0.140625,0.109375,0,23081,"sweet potato"
"231",5,0,0,0,23082,"sweet potato"
"232",5,0,0,0,23083,"sweet potato"
"233",5,0,0,0,23084,"sweet potato"
"234",5,0,0,0,23085,"sweet potato"
"235",5,0,0,0,23086,"sweet potato"
"236",5,0,0,0,23274,"sweet potato"
"237",5,0,0,0,23275,"sweet potato"
"238",5,0,0,0,23276,"sweet potato"
"239",5,0,0,0,23277,"sweet potato"
"240",5,0,0,0,23278,"sweet potato"
"241",5,0,0,0,23279,"sweet potato"
"242",5,0,0,0,23467,"sweet potato"
"243",5,0,0,0,23468,"sweet potato"
"244",5,0,0,0,23469,"sweet potato"
"245",5,0,0,0,23470,"sweet potato"
"246",5,0,0,0,23471,"sweet potato"
"247",5,0,0,0,23660,"sweet potato"
"248",5,0,0,0,23661,"sweet potato"
"249",5,0.03125,0,0,23852,"sweet potato"
"250",5,0,0,0,23853,"sweet potato"
"251",5,0,0,0,24044,"sweet potato"
"252",5,0,0,0,24045,"sweet potato"
"253",6,0,0,0,21745,"sweet potato"
"254",6,0,0,0,21746,"sweet potato"
"255",6,0,0,0,21749,"sweet potato"
"256",6,0,0,0,21750,"sweet potato"
"257",6,0,0,0,21751,"sweet potato"
"258",6,0,0,0,21935,"sweet potato"
"259",6,0,0,0,21936,"sweet potato"
"260",6,0,0,0,21937,"sweet potato"
"261",6,0,0,0,21938,"sweet potato"
"262",6,0,0,0,21939,"sweet potato"
"263",6,0,0,0,21940,"sweet potato"
"264",6,0,0,0,21941,"sweet potato"
"265",6,0,0,0,21942,"sweet potato"
"266",6,0,0,0,21943,"sweet potato"
"267",6,0,0,0,22126,"sweet potato"
"268",6,0,0,0,22127,"sweet potato"
"269",6,0,0,0,22128,"sweet potato"
"270",6,0,0,0,22129,"sweet potato"
"271",6,0,0,0,22130,"sweet potato"
"272",6,0,0,0,22131,"sweet potato"
"273",6,0,0,0,22132,"sweet potato"
"274",6,0,0,0,22133,"sweet potato"
"275",6,0,0,0,22134,"sweet potato"
"276",6,0,0,0,22317,"sweet potato"
"277",6,0,0,0,22318,"sweet potato"
"278",6,0,0,0,22319,"sweet potato"
"279",6,0,0,0,22320,"sweet potato"
"280",6,0,0,0,22321,"sweet potato"
"281",6,0,0,0,22322,"sweet potato"
"282",6,0,0,0,22323,"sweet potato"
"283",6,0,0,0,22324,"sweet potato"
"284",6,0,0,0,22325,"sweet potato"
"285",6,0,0,0,22326,"sweet potato"
"286",6,0,0,0,22511,"sweet potato"
"287",6,0,0,0,22512,"sweet potato"
"288",6,0,0,0,22513,"sweet potato"
"289",6,0,0,0,22514,"sweet potato"
"290",6,0,0,0,22515,"sweet potato"
"291",6,0,0,0,22516,"sweet potato"
"292",6,0,0,0,22517,"sweet potato"
"293",6,0,0,0,22703,"sweet potato"
"294",6,0,0,0,22704,"sweet potato"
"295",6,0,0,0,22705,"sweet potato"
"296",6,0,0,0,22706,"sweet potato"
"297",6,0,0,0,22707,"sweet potato"
"298",6,0,0,0,22708,"sweet potato"
"299",6,0,0,0,22709,"sweet potato"
"300",6,0,0,0,22899,"sweet potato"
"301",6,0,0,0,22900,"sweet potato"
"302",6,0,0,0,22901,"sweet potato"
"303",6,0,0,0,23092,"sweet potato"
"304",6,0,0,0,23093,"sweet potato"
"305",7,0,0,0,15790,"sweet potato"
"306",7,0,0,0,15982,"sweet potato"
"307",7,0,0,0,16173,"sweet potato"
"308",7,0,0,0,16174,"sweet potato"
"309",7,0,0,0,16175,"sweet potato"
"310",7,0,0,0,16364,"sweet potato"
"311",7,0,0,0,16365,"sweet potato"
"312",7,0,0,0,16366,"sweet potato"
"313",7,0,0,0,16367,"sweet potato"
"314",7,0,0,0,16368,"sweet potato"
"315",7,0,0,0,16556,"sweet potato"
"316",7,0,0,0,16557,"sweet potato"
"317",7,0,0,0,16558,"sweet potato"
"318",7,0,0,0,16559,"sweet potato"
"319",7,0,0,0,16560,"sweet potato"
"320",7,0,0,0,16748,"sweet potato"
"321",7,0,0,0,16749,"sweet potato"
"322",7,0,0,0,16750,"sweet potato"
"323",7,0,0,0,16751,"sweet potato"
"324",7,0,0,0,16752,"sweet potato"
"325",7,0,0,0,16753,"sweet potato"
"326",7,0,0,0,16940,"sweet potato"
"327",7,0,0,0,16941,"sweet potato"
"328",7,0,0,0,16942,"sweet potato"
"329",7,0,0,0,16943,"sweet potato"
"330",7,0,0,0,16944,"sweet potato"
"331",7,0,0,0,16945,"sweet potato"
"332",7,0,0,0,17132,"sweet potato"
"333",7,0,0,0,17133,"sweet potato"
"334",7,0,0,0,17134,"sweet potato"
"335",7,0,0,0,17135,"sweet potato"
"336",7,0,0,0,17136,"sweet potato"
"337",7,0,0,0,17137,"sweet potato"
"338",7,0,0,0,17138,"sweet potato"
"339",7,0,0,0,17324,"sweet potato"
"340",7,0,0,0,17325,"sweet potato"
"341",7,0,0,0,17326,"sweet potato"
"342",7,0,0,0,17327,"sweet potato"
"343",7,0,0,0,17328,"sweet potato"
"344",7,0,0,0,17329,"sweet potato"
"345",7,0,0,0,17330,"sweet potato"
"346",7,0,0,0,17331,"sweet potato"
"347",7,0,0,0,17516,"sweet potato"
