ID,cell,admin 1,admin 2,suit_maize_hist,suit_maize_2030,suit_maize_2050
158,5045,Marsabit,North Horr,0,0,0
158,5046,Marsabit,North Horr,0,0,0
158,5047,Marsabit,North Horr,0,0,0
158,5048,Marsabit,North Horr,0,0,0
158,5049,Marsabit,North Horr,0,0,0
158,5050,Marsabit,North Horr,0,0,0
158,5051,Marsabit,North Horr,0,0,0
158,5052,Marsabit,North Horr,0,0,0
158,5053,Marsabit,North Horr,0,0,0
158,5054,Marsabit,North Horr,0,0,0
158,5055,Marsabit,North Horr,0,0,0
158,5056,Marsabit,North Horr,0,0,0
158,5057,Marsabit,North Horr,0,0,0
158,5058,Marsabit,North Horr,0,0,0
158,5059,Marsabit,North Horr,0,0,0
158,5060,Marsabit,North Horr,0,0,0
158,5061,Marsabit,North Horr,0,0,0
158,5062,Marsabit,North Horr,0,0,0
158,5063,Marsabit,North Horr,0,0,0
158,5064,Marsabit,North Horr,0,0,0
158,5065,Marsabit,North Horr,0,0,0
158,5066,Marsabit,North Horr,0,0,0
158,5067,Marsabit,North Horr,0,0,0
158,5068,Marsabit,North Horr,0,0,0
158,5069,Marsabit,North Horr,0,0,0
158,5070,Marsabit,North Horr,0,0,0
158,5071,Marsabit,North Horr,0,0,0
158,5072,Marsabit,North Horr,0,0,0
158,5073,Marsabit,North Horr,0,0,0
158,5074,Marsabit,North Horr,0,0,0
158,5075,Marsabit,North Horr,0,0,0
158,5076,Marsabit,North Horr,0,0,0
158,5077,Marsabit,North Horr,0,0,0
158,5078,Marsabit,North Horr,0,0,0
158,5079,Marsabit,North Horr,0,0,0
158,5080,Marsabit,North Horr,0,0,0
158,5081,Marsabit,North Horr,0,0,0
158,5082,Marsabit,North Horr,0,0,0
158,5236,Marsabit,North Horr,0,0,0
158,5237,Marsabit,North Horr,0,0,0
158,5238,Marsabit,North Horr,0,0,0
158,5239,Marsabit,North Horr,0,0,0
158,5240,Marsabit,North Horr,0,0,0
158,5241,Marsabit,North Horr,0,0,0
158,5242,Marsabit,North Horr,0,0,0
158,5243,Marsabit,North Horr,0,0,0
158,5244,Marsabit,North Horr,0,0,0
158,5245,Marsabit,North Horr,0,0,0
158,5246,Marsabit,North Horr,0,0,0
158,5247,Marsabit,North Horr,0,0,0
158,5248,Marsabit,North Horr,0,0,0
158,5249,Marsabit,North Horr,0,0,0
158,5250,Marsabit,North Horr,0,0,0
158,5251,Marsabit,North Horr,0,0,0
158,5252,Marsabit,North Horr,0,0,0
158,5253,Marsabit,North Horr,0,0,0
158,5254,Marsabit,North Horr,0,0,0
158,5255,Marsabit,North Horr,0,0,0
158,5256,Marsabit,North Horr,0,0,0
158,5257,Marsabit,North Horr,0,0,0
158,5258,Marsabit,North Horr,0,0,0
158,5259,Marsabit,North Horr,0,0,0
158,5260,Marsabit,North Horr,0,0,0
158,5261,Marsabit,North Horr,0,0,0
158,5262,Marsabit,North Horr,0,0,0
158,5263,Marsabit,North Horr,0,0,0
158,5264,Marsabit,North Horr,0,0,0
158,5265,Marsabit,North Horr,0,0,0
158,5266,Marsabit,North Horr,0,0,0
158,5267,Marsabit,North Horr,0,0,0
158,5268,Marsabit,North Horr,0,0,0
158,5269,Marsabit,North Horr,0,0,0
158,5270,Marsabit,North Horr,0,0,0
158,5271,Marsabit,North Horr,0,0,0
158,5272,Marsabit,North Horr,0,0,0
158,5273,Marsabit,North Horr,0,0,0
158,5274,Marsabit,North Horr,0,0,0
158,5275,Marsabit,North Horr,0,0,0
158,5428,Marsabit,North Horr,0,0,0
158,5429,Marsabit,North Horr,0,0,0
158,5430,Marsabit,North Horr,0,0,0
158,5431,Marsabit,North Horr,0,0,0
158,5432,Marsabit,North Horr,0,0,0
158,5433,Marsabit,North Horr,0,0,0
158,5434,Marsabit,North Horr,0,0,0
158,5435,Marsabit,North Horr,0,0,0
158,5436,Marsabit,North Horr,0,0,0
158,5437,Marsabit,North Horr,0,0,0
158,5438,Marsabit,North Horr,0,0,0
158,5439,Marsabit,North Horr,0,0,0
158,5440,Marsabit,North Horr,0,0,0
158,5441,Marsabit,North Horr,0,0,0
158,5442,Marsabit,North Horr,0,0,0
158,5443,Marsabit,North Horr,0,0,0
158,5444,Marsabit,North Horr,0,0,0
158,5445,Marsabit,North Horr,0,0,0
158,5446,Marsabit,North Horr,0,0,0
158,5447,Marsabit,North Horr,0,0,0
158,5448,Marsabit,North Horr,0,0,0
158,5449,Marsabit,North Horr,0,0,0
158,5450,Marsabit,North Horr,0,0,0
158,5451,Marsabit,North Horr,0,0,0
158,5452,Marsabit,North Horr,0,0,0
158,5453,Marsabit,North Horr,0,0,0
158,5454,Marsabit,North Horr,0,0,0
158,5455,Marsabit,North Horr,0,0,0
158,5456,Marsabit,North Horr,0,0,0
158,5457,Marsabit,North Horr,0,0,0
158,5458,Marsabit,North Horr,0,0,0
158,5459,Marsabit,North Horr,0,0,0
158,5460,Marsabit,North Horr,0,0,0
158,5461,Marsabit,North Horr,0,0,0
158,5462,Marsabit,North Horr,0,0,0
158,5463,Marsabit,North Horr,0,0,0
158,5464,Marsabit,North Horr,0,0,0
158,5465,Marsabit,North Horr,0,0,0
158,5466,Marsabit,North Horr,0,0,0
158,5467,Marsabit,North Horr,0,0,0
158,5468,Marsabit,North Horr,0,0,0
158,5469,Marsabit,North Horr,0,0,0
158,5620,Marsabit,North Horr,0,0,0
158,5621,Marsabit,North Horr,0,0,0
158,5622,Marsabit,North Horr,0,0,0
158,5623,Marsabit,North Horr,0,0,0
158,5624,Marsabit,North Horr,0,0,0
158,5625,Marsabit,North Horr,0,0,0
158,5626,Marsabit,North Horr,0,0,0
158,5627,Marsabit,North Horr,0,0,0
158,5628,Marsabit,North Horr,0,0,0
158,5629,Marsabit,North Horr,0,0,0
158,5630,Marsabit,North Horr,0,0,0
158,5631,Marsabit,North Horr,0,0,0
158,5632,Marsabit,North Horr,0,0,0
158,5633,Marsabit,North Horr,0,0,0
158,5634,Marsabit,North Horr,0,0,0
158,5635,Marsabit,North Horr,0,0,0
158,5636,Marsabit,North Horr,0,0,0
158,5637,Marsabit,North Horr,0,0,0
158,5638,Marsabit,North Horr,0,0,0
158,5639,Marsabit,North Horr,0,0,0
158,5640,Marsabit,North Horr,0,0,0
158,5641,Marsabit,North Horr,0,0,0
158,5642,Marsabit,North Horr,0,0,0
158,5643,Marsabit,North Horr,0,0,0
158,5644,Marsabit,North Horr,0,0,0
158,5645,Marsabit,North Horr,0,0,0
158,5646,Marsabit,North Horr,0,0,0
158,5647,Marsabit,North Horr,0,0,0
158,5648,Marsabit,North Horr,0,0,0
158,5649,Marsabit,North Horr,0,0,0
158,5650,Marsabit,North Horr,0,0,0
158,5651,Marsabit,North Horr,0,0,0
158,5652,Marsabit,North Horr,0,0,0
158,5653,Marsabit,North Horr,0,0,0
158,5654,Marsabit,North Horr,0,0,0
158,5655,Marsabit,North Horr,0,0,0
158,5656,Marsabit,North Horr,0,0,0
158,5657,Marsabit,North Horr,0,0,0
158,5658,Marsabit,North Horr,0,0,0
158,5659,Marsabit,North Horr,0,0,0
158,5660,Marsabit,North Horr,0,0,0
158,5661,Marsabit,North Horr,0,0,0
158,5662,Marsabit,North Horr,0,0,0
158,5812,Marsabit,North Horr,0,0,0
158,5813,Marsabit,North Horr,0,0,0
158,5814,Marsabit,North Horr,0,0,0
158,5815,Marsabit,North Horr,0,0,0
158,5816,Marsabit,North Horr,0,0,0
158,5817,Marsabit,North Horr,0,0,0
158,5818,Marsabit,North Horr,0,0,0
158,5819,Marsabit,North Horr,0,0,0
158,5820,Marsabit,North Horr,0,0,0
158,5821,Marsabit,North Horr,0,0,0
158,5822,Marsabit,North Horr,0,0,0
158,5823,Marsabit,North Horr,0,0,0
158,5824,Marsabit,North Horr,0,0,0
158,5825,Marsabit,North Horr,0,0,0
158,5826,Marsabit,North Horr,0,0,0
158,5827,Marsabit,North Horr,0,0,0
158,5828,Marsabit,North Horr,0,0,0
158,5829,Marsabit,North Horr,0,0,0
158,5830,Marsabit,North Horr,0,0,0
158,5831,Marsabit,North Horr,0,0,0
158,5832,Marsabit,North Horr,0,0,0
158,5833,Marsabit,North Horr,0,0,0
158,5834,Marsabit,North Horr,0,0,0
158,5835,Marsabit,North Horr,0,0,0
158,5836,Marsabit,North Horr,0,0,0
158,5837,Marsabit,North Horr,0,0,0
158,5838,Marsabit,North Horr,0,0,0
158,5839,Marsabit,North Horr,0,0,0
158,5840,Marsabit,North Horr,0,0,0
158,5841,Marsabit,North Horr,0,0,0
158,5842,Marsabit,North Horr,0,0,0
158,5843,Marsabit,North Horr,0,0,0
158,5844,Marsabit,North Horr,0,0,0
158,5845,Marsabit,North Horr,0,0,0
158,5846,Marsabit,North Horr,0,0,0
158,5847,Marsabit,North Horr,0,0,0
158,5848,Marsabit,North Horr,0,0,0
158,5849,Marsabit,North Horr,0,0,0
158,5850,Marsabit,North Horr,0,0,0
158,5851,Marsabit,North Horr,0,0,0
158,5852,Marsabit,North Horr,0,0,0
158,5853,Marsabit,North Horr,0,0,0
158,5854,Marsabit,North Horr,0,0,0
158,5855,Marsabit,North Horr,0,0,0
158,5856,Marsabit,North Horr,0,0,0
158,6004,Marsabit,North Horr,0,0,0
158,6005,Marsabit,North Horr,0,0,0
158,6006,Marsabit,North Horr,0,0,0
158,6007,Marsabit,North Horr,0,0,0
158,6008,Marsabit,North Horr,0,0,0
158,6009,Marsabit,North Horr,0,0,0
158,6010,Marsabit,North Horr,0,0,0
158,6011,Marsabit,North Horr,0,0,0
158,6012,Marsabit,North Horr,0,0,0
158,6013,Marsabit,North Horr,0,0,0
158,6014,Marsabit,North Horr,0,0,0
158,6015,Marsabit,North Horr,0,0,0
158,6016,Marsabit,North Horr,0,0,0
158,6017,Marsabit,North Horr,0,0,0
158,6018,Marsabit,North Horr,0,0,0
158,6019,Marsabit,North Horr,0,0,0
158,6020,Marsabit,North Horr,0,0,0
158,6021,Marsabit,North Horr,0,0,0
158,6022,Marsabit,North Horr,0,0,0
158,6023,Marsabit,North Horr,0,0,0
158,6024,Marsabit,North Horr,0,0,0
158,6025,Marsabit,North Horr,0,0,0
158,6026,Marsabit,North Horr,0,0,0
158,6027,Marsabit,North Horr,0,0,0
158,6028,Marsabit,North Horr,0,0,0
158,6029,Marsabit,North Horr,0,0,0
158,6030,Marsabit,North Horr,0,0,0
158,6031,Marsabit,North Horr,0,0,0
158,6032,Marsabit,North Horr,0,0,0
158,6033,Marsabit,North Horr,0,0,0
158,6034,Marsabit,North Horr,0,0,0
158,6035,Marsabit,North Horr,0,0,0
158,6036,Marsabit,North Horr,0,0,0
158,6037,Marsabit,North Horr,0,0,0
158,6038,Marsabit,North Horr,0,0,0
158,6039,Marsabit,North Horr,0,0,0
158,6040,Marsabit,North Horr,0,0,0
158,6041,Marsabit,North Horr,0,0,0
158,6042,Marsabit,North Horr,0,0,0
158,6043,Marsabit,North Horr,0,0,0
158,6044,Marsabit,North Horr,0,0,0
158,6045,Marsabit,North Horr,0,0,0
158,6046,Marsabit,North Horr,0,0,0
158,6047,Marsabit,North Horr,0,0,0
158,6048,Marsabit,North Horr,0,0,0
158,6049,Marsabit,North Horr,0,0,0
158,6050,Marsabit,North Horr,0,0,0
158,6196,Marsabit,North Horr,0,0,0
158,6197,Marsabit,North Horr,0,0,0
158,6198,Marsabit,North Horr,0,0,0
158,6199,Marsabit,North Horr,0,0,0
158,6200,Marsabit,North Horr,0,0,0
158,6201,Marsabit,North Horr,0,0,0
158,6202,Marsabit,North Horr,0,0,0
158,6203,Marsabit,North Horr,0,0,0
158,6204,Marsabit,North Horr,0,0,0
158,6205,Marsabit,North Horr,0,0,0
158,6206,Marsabit,North Horr,0,0,0
158,6207,Marsabit,North Horr,0,0,0
158,6208,Marsabit,North Horr,0,0,0
158,6209,Marsabit,North Horr,0,0,0
158,6210,Marsabit,North Horr,0,0,0
158,6211,Marsabit,North Horr,0,0,0
158,6212,Marsabit,North Horr,0,0,0
158,6213,Marsabit,North Horr,0,0,0
158,6214,Marsabit,North Horr,0,0,0
158,6215,Marsabit,North Horr,0,0,0
158,6216,Marsabit,North Horr,0,0,0
158,6217,Marsabit,North Horr,0,0,0
158,6218,Marsabit,North Horr,0,0,0
158,6219,Marsabit,North Horr,0,0,0
158,6220,Marsabit,North Horr,0,0,0
158,6221,Marsabit,North Horr,0,0,0
158,6222,Marsabit,North Horr,0,0,0
158,6223,Marsabit,North Horr,0,0,0
158,6224,Marsabit,North Horr,0,0,0
158,6225,Marsabit,North Horr,0,0,0
158,6226,Marsabit,North Horr,0,0,0
158,6227,Marsabit,North Horr,0,0,0
158,6228,Marsabit,North Horr,0,0,0
158,6229,Marsabit,North Horr,0,0,0
158,6230,Marsabit,North Horr,0,0,0
158,6231,Marsabit,North Horr,0,0,0
158,6232,Marsabit,North Horr,0,0,0
158,6233,Marsabit,North Horr,0,0,0
158,6234,Marsabit,North Horr,0,0,0
158,6235,Marsabit,North Horr,0,0,0
158,6236,Marsabit,North Horr,0,0,0
158,6237,Marsabit,North Horr,0,0,0
158,6238,Marsabit,North Horr,0,0,0
158,6239,Marsabit,North Horr,0,0,0
158,6240,Marsabit,North Horr,0,0,0
158,6241,Marsabit,North Horr,0,0,0
158,6242,Marsabit,North Horr,0,0,0
158,6243,Marsabit,North Horr,0,0,0
158,6388,Marsabit,North Horr,0,0,0
158,6389,Marsabit,North Horr,0,0,0
158,6390,Marsabit,North Horr,0,0,0
158,6391,Marsabit,North Horr,0,0,0
158,6392,Marsabit,North Horr,0,0,0
158,6393,Marsabit,North Horr,0,0,0
158,6394,Marsabit,North Horr,0,0,0
158,6395,Marsabit,North Horr,0,0,0
158,6396,Marsabit,North Horr,0,0,0
158,6397,Marsabit,North Horr,0,0,0
158,6398,Marsabit,North Horr,0,0,0
158,6399,Marsabit,North Horr,0,0,0
158,6400,Marsabit,North Horr,0,0,0
158,6401,Marsabit,North Horr,0,0,0
158,6402,Marsabit,North Horr,0,0,0
158,6403,Marsabit,North Horr,0,0,0
158,6404,Marsabit,North Horr,0,0,0
158,6405,Marsabit,North Horr,0,0,0
158,6406,Marsabit,North Horr,0,0,0
158,6407,Marsabit,North Horr,0,0,0
158,6408,Marsabit,North Horr,0,0,0
158,6409,Marsabit,North Horr,0,0,0
158,6410,Marsabit,North Horr,0,0,0
158,6411,Marsabit,North Horr,0,0,0
158,6412,Marsabit,North Horr,0,0,0
158,6413,Marsabit,North Horr,0,0,0
158,6414,Marsabit,North Horr,0,0,0
158,6415,Marsabit,North Horr,0,0,0
158,6416,Marsabit,North Horr,0,0,0
158,6417,Marsabit,North Horr,0,0,0
158,6418,Marsabit,North Horr,0,0,0
158,6419,Marsabit,North Horr,0,0,0
158,6420,Marsabit,North Horr,0,0,0
158,6421,Marsabit,North Horr,0,0,0
158,6422,Marsabit,North Horr,0,0,0
158,6423,Marsabit,North Horr,0,0,0
158,6424,Marsabit,North Horr,0,0,0
158,6425,Marsabit,North Horr,0,0,0
158,6426,Marsabit,North Horr,0,0,0
158,6427,Marsabit,North Horr,0,0,0
158,6428,Marsabit,North Horr,0,0,0
158,6429,Marsabit,North Horr,0,0,0
158,6430,Marsabit,North Horr,0,0,0
158,6431,Marsabit,North Horr,0,0,0
158,6432,Marsabit,North Horr,0,0,0
158,6433,Marsabit,North Horr,0,0,0
158,6434,Marsabit,North Horr,0,0,0
158,6435,Marsabit,North Horr,0,0,0
158,6436,Marsabit,North Horr,0,0,0
158,6580,Marsabit,North Horr,0,0,0
158,6581,Marsabit,North Horr,0,0,0
158,6582,Marsabit,North Horr,0,0,0
158,6583,Marsabit,North Horr,0,0,0
158,6584,Marsabit,North Horr,0,0,0
158,6585,Marsabit,North Horr,0,0,0
158,6586,Marsabit,North Horr,0,0,0
158,6587,Marsabit,North Horr,0,0,0
158,6588,Marsabit,North Horr,0,0,0
158,6589,Marsabit,North Horr,0,0,0
158,6590,Marsabit,North Horr,0,0,0
158,6591,Marsabit,North Horr,0,0,0
158,6592,Marsabit,North Horr,0,0,0
158,6593,Marsabit,North Horr,0,0,0
158,6594,Marsabit,North Horr,0,0,0
158,6595,Marsabit,North Horr,0,0,0
158,6596,Marsabit,North Horr,0,0,0
158,6597,Marsabit,North Horr,0,0,0
158,6598,Marsabit,North Horr,0,0,0
158,6599,Marsabit,North Horr,0,0,0
158,6600,Marsabit,North Horr,0,0,0
158,6601,Marsabit,North Horr,0,0,0
158,6602,Marsabit,North Horr,0,0,0
158,6603,Marsabit,North Horr,0,0,0
158,6604,Marsabit,North Horr,0,0,0
158,6605,Marsabit,North Horr,0,0,0
158,6606,Marsabit,North Horr,0,0,0
158,6607,Marsabit,North Horr,0,0,0
158,6608,Marsabit,North Horr,0,0,0
158,6609,Marsabit,North Horr,0,0,0
158,6610,Marsabit,North Horr,0,0,0
158,6611,Marsabit,North Horr,0,0,0
158,6612,Marsabit,North Horr,0,0,0
158,6613,Marsabit,North Horr,0,0,0
158,6614,Marsabit,North Horr,0,0,0
158,6615,Marsabit,North Horr,0,0,0
158,6616,Marsabit,North Horr,0,0,0
158,6617,Marsabit,North Horr,0,0,0
158,6618,Marsabit,North Horr,0,0,0
158,6619,Marsabit,North Horr,0,0,0
158,6620,Marsabit,North Horr,0,0,0
158,6621,Marsabit,North Horr,0,0,0
158,6622,Marsabit,North Horr,0,0,0
158,6623,Marsabit,North Horr,0,0,0
158,6624,Marsabit,North Horr,0,0,0
158,6625,Marsabit,North Horr,0,0,0
158,6626,Marsabit,North Horr,0,0,0
158,6627,Marsabit,North Horr,0,0,0
158,6628,Marsabit,North Horr,0,0,0
158,6629,Marsabit,North Horr,0,0,0
158,6772,Marsabit,North Horr,0,0,0
158,6773,Marsabit,North Horr,0,0,0
158,6774,Marsabit,North Horr,0,0,0
158,6775,Marsabit,North Horr,0,0,0
158,6776,Marsabit,North Horr,0,0,0
158,6777,Marsabit,North Horr,0,0,0
158,6778,Marsabit,North Horr,0,0,0
158,6779,Marsabit,North Horr,0,0,0
158,6780,Marsabit,North Horr,0,0,0
158,6781,Marsabit,North Horr,0,0,0
158,6782,Marsabit,North Horr,0,0,0
158,6783,Marsabit,North Horr,0,0,0
158,6784,Marsabit,North Horr,0,0,0
158,6785,Marsabit,North Horr,0,0,0
158,6786,Marsabit,North Horr,0,0,0
158,6787,Marsabit,North Horr,0,0,0
158,6788,Marsabit,North Horr,0,0,0
158,6789,Marsabit,North Horr,0,0,0
158,6790,Marsabit,North Horr,0,0,0
158,6791,Marsabit,North Horr,0,0,0
158,6792,Marsabit,North Horr,0,0,0
158,6793,Marsabit,North Horr,0,0,0
158,6794,Marsabit,North Horr,0,0,0
158,6795,Marsabit,North Horr,0,0,0
158,6796,Marsabit,North Horr,0,0,0
158,6797,Marsabit,North Horr,0,0,0
158,6798,Marsabit,North Horr,0,0,0
158,6799,Marsabit,North Horr,0,0,0
158,6800,Marsabit,North Horr,0,0,0
158,6801,Marsabit,North Horr,0,0,0
158,6802,Marsabit,North Horr,0,0,0
158,6803,Marsabit,North Horr,0,0,0
158,6804,Marsabit,North Horr,0,0,0
158,6805,Marsabit,North Horr,0,0,0
158,6806,Marsabit,North Horr,0,0,0
158,6807,Marsabit,North Horr,0,0,0
158,6808,Marsabit,North Horr,0,0,0
158,6809,Marsabit,North Horr,0,0,0
158,6810,Marsabit,North Horr,0,0,0
158,6811,Marsabit,North Horr,0,0,0
158,6812,Marsabit,North Horr,0,0,0
158,6813,Marsabit,North Horr,0,0,0
158,6814,Marsabit,North Horr,0,0,0
158,6815,Marsabit,North Horr,0,0,0
158,6816,Marsabit,North Horr,0,0,0
158,6817,Marsabit,North Horr,0,0,0
158,6818,Marsabit,North Horr,0,0,0
158,6819,Marsabit,North Horr,0,0,0
158,6820,Marsabit,North Horr,0,0,0
158,6821,Marsabit,North Horr,0,0,0
158,6822,Marsabit,North Horr,0,0,0
158,6964,Marsabit,North Horr,0,0,0
158,6965,Marsabit,North Horr,0,0,0
158,6966,Marsabit,North Horr,0,0,0
158,6967,Marsabit,North Horr,0,0,0
158,6968,Marsabit,North Horr,0,0,0
158,6969,Marsabit,North Horr,0,0,0
158,6970,Marsabit,North Horr,0,0,0
158,6971,Marsabit,North Horr,0,0,0
158,6972,Marsabit,North Horr,0,0,0
158,6973,Marsabit,North Horr,0,0,0
158,6974,Marsabit,North Horr,0,0,0
158,6975,Marsabit,North Horr,0,0,0
158,6976,Marsabit,North Horr,0,0,0
158,6977,Marsabit,North Horr,0,0,0
158,6978,Marsabit,North Horr,0,0,0
158,6979,Marsabit,North Horr,0,0,0
158,6980,Marsabit,North Horr,0,0,0
158,6981,Marsabit,North Horr,0,0,0
158,6982,Marsabit,North Horr,0,0,0
158,6983,Marsabit,North Horr,0,0,0
158,6984,Marsabit,North Horr,0,0,0
158,6985,Marsabit,North Horr,0,0,0
158,6986,Marsabit,North Horr,0,0,0
158,6987,Marsabit,North Horr,0,0,0
158,6988,Marsabit,North Horr,0,0,0
158,6989,Marsabit,North Horr,0,0,0
158,6990,Marsabit,North Horr,0,0,0
158,6991,Marsabit,North Horr,0,0,0
158,6992,Marsabit,North Horr,0,0,0
158,6993,Marsabit,North Horr,0,0,0
158,6994,Marsabit,North Horr,0,0,0
158,6995,Marsabit,North Horr,0,0,0
158,6996,Marsabit,North Horr,0,0,0
158,6997,Marsabit,North Horr,0,0,0
158,6998,Marsabit,North Horr,0,0,0
158,6999,Marsabit,North Horr,0,0,0
158,7000,Marsabit,North Horr,0,0,0
158,7001,Marsabit,North Horr,0,0,0
158,7002,Marsabit,North Horr,0,0,0
158,7003,Marsabit,North Horr,0,0,0
158,7004,Marsabit,North Horr,0,0,0
158,7005,Marsabit,North Horr,0,0,0
158,7006,Marsabit,North Horr,0,0,0
158,7007,Marsabit,North Horr,0,0,0
158,7008,Marsabit,North Horr,0,0,0
158,7009,Marsabit,North Horr,0,0,0
158,7010,Marsabit,North Horr,0,0,0
158,7011,Marsabit,North Horr,0,0,0
158,7012,Marsabit,North Horr,0,0,0
158,7013,Marsabit,North Horr,0,0,0
158,7014,Marsabit,North Horr,0,0,0
158,7015,Marsabit,North Horr,0,0,0
158,7156,Marsabit,North Horr,0,0,0
158,7157,Marsabit,North Horr,0,0,0
158,7158,Marsabit,North Horr,0,0,0
158,7159,Marsabit,North Horr,0,0,0
158,7160,Marsabit,North Horr,0,0,0
158,7161,Marsabit,North Horr,0,0,0
158,7162,Marsabit,North Horr,0,0,0
158,7163,Marsabit,North Horr,0,0,0
158,7164,Marsabit,North Horr,0,0,0
158,7165,Marsabit,North Horr,0,0,0
158,7166,Marsabit,North Horr,0,0,0
158,7167,Marsabit,North Horr,0,0,0
158,7168,Marsabit,North Horr,0,0,0
158,7169,Marsabit,North Horr,0,0,0
158,7170,Marsabit,North Horr,0,0,0
158,7171,Marsabit,North Horr,0,0,0
158,7172,Marsabit,North Horr,0,0,0
158,7173,Marsabit,North Horr,0,0,0
158,7174,Marsabit,North Horr,0,0,0
158,7175,Marsabit,North Horr,0,0,0
158,7176,Marsabit,North Horr,0,0,0
158,7177,Marsabit,North Horr,0,0,0
158,7178,Marsabit,North Horr,0,0,0
158,7179,Marsabit,North Horr,0,0,0
158,7180,Marsabit,North Horr,0,0,0
158,7181,Marsabit,North Horr,0,0,0
158,7182,Marsabit,North Horr,0,0,0
158,7183,Marsabit,North Horr,0,0,0
158,7184,Marsabit,North Horr,0,0,0
158,7185,Marsabit,North Horr,0,0,0
158,7186,Marsabit,North Horr,0,0,0
158,7187,Marsabit,North Horr,0,0,0
158,7188,Marsabit,North Horr,0,0,0
158,7189,Marsabit,North Horr,0,0,0
158,7190,Marsabit,North Horr,0,0,0
158,7191,Marsabit,North Horr,0,0,0
158,7192,Marsabit,North Horr,0,0,0
158,7193,Marsabit,North Horr,0,0,0
158,7194,Marsabit,North Horr,0,0,0
158,7195,Marsabit,North Horr,0,0,0
158,7196,Marsabit,North Horr,0,0,0
158,7197,Marsabit,North Horr,0,0,0
158,7198,Marsabit,North Horr,0,0,0
158,7199,Marsabit,North Horr,0,0,0
158,7200,Marsabit,North Horr,0,0,0
158,7201,Marsabit,North Horr,0,0,0
158,7202,Marsabit,North Horr,0,0,0
158,7203,Marsabit,North Horr,0,0,0
158,7204,Marsabit,North Horr,0,0,0
158,7205,Marsabit,North Horr,0,0,0
158,7206,Marsabit,North Horr,0,0,0
158,7207,Marsabit,North Horr,0,0,0
158,7208,Marsabit,North Horr,0,0,0
158,7348,Marsabit,North Horr,0,0,0
158,7349,Marsabit,North Horr,0,0,0
158,7350,Marsabit,North Horr,0,0,0
158,7351,Marsabit,North Horr,0,0,0
158,7352,Marsabit,North Horr,0,0,0
158,7353,Marsabit,North Horr,0,0,0
158,7354,Marsabit,North Horr,0,0,0
158,7355,Marsabit,North Horr,0,0,0
158,7356,Marsabit,North Horr,0,0,0
158,7357,Marsabit,North Horr,0,0,0
158,7358,Marsabit,North Horr,0,0,0
158,7359,Marsabit,North Horr,0,0,0
158,7360,Marsabit,North Horr,0,0,0
158,7361,Marsabit,North Horr,0,0,0
158,7362,Marsabit,North Horr,0,0,0
158,7363,Marsabit,North Horr,0,0,0
158,7364,Marsabit,North Horr,0,0,0
158,7365,Marsabit,North Horr,0,0,0
158,7366,Marsabit,North Horr,0,0,0
158,7367,Marsabit,North Horr,0,0,0
158,7368,Marsabit,North Horr,0,0,0
158,7369,Marsabit,North Horr,0,0,0
158,7370,Marsabit,North Horr,0,0,0
158,7371,Marsabit,North Horr,0,0,0
158,7372,Marsabit,North Horr,0,0,0
158,7373,Marsabit,North Horr,0,0,0
158,7374,Marsabit,North Horr,0,0,0
158,7375,Marsabit,North Horr,0,0,0
158,7376,Marsabit,North Horr,0,0,0
158,7377,Marsabit,North Horr,0,0,0
158,7378,Marsabit,North Horr,0,0,0
158,7379,Marsabit,North Horr,0,0,0
158,7380,Marsabit,North Horr,0,0,0
158,7381,Marsabit,North Horr,0,0,0
158,7382,Marsabit,North Horr,0,0,0
158,7383,Marsabit,North Horr,0,0,0
158,7384,Marsabit,North Horr,0,0,0
158,7385,Marsabit,North Horr,0,0,0
158,7386,Marsabit,North Horr,0,0,0
158,7387,Marsabit,North Horr,0,0,0
158,7388,Marsabit,North Horr,0,0,0
158,7389,Marsabit,North Horr,0,0,0
158,7390,Marsabit,North Horr,0,0,0
158,7391,Marsabit,North Horr,0,0,0
158,7392,Marsabit,North Horr,0,0,0
158,7393,Marsabit,North Horr,0,0,0
158,7394,Marsabit,North Horr,0,0,0
158,7395,Marsabit,North Horr,0,0,0
158,7396,Marsabit,North Horr,0,0,0
158,7397,Marsabit,North Horr,0,0,0
158,7398,Marsabit,North Horr,0,0,0
158,7399,Marsabit,North Horr,0,0,0
158,7400,Marsabit,North Horr,0,0,0
158,7401,Marsabit,North Horr,0,0,0
158,7540,Marsabit,North Horr,0,0,0
158,7541,Marsabit,North Horr,0,0,0
158,7542,Marsabit,North Horr,0,0,0
158,7543,Marsabit,North Horr,0,0,0
158,7544,Marsabit,North Horr,0,0,0
158,7545,Marsabit,North Horr,0,0,0
158,7546,Marsabit,North Horr,0,0,0
158,7547,Marsabit,North Horr,0,0,0
158,7548,Marsabit,North Horr,0,0,0
158,7549,Marsabit,North Horr,0,0,0
158,7550,Marsabit,North Horr,0,0,0
158,7551,Marsabit,North Horr,0,0,0
158,7552,Marsabit,North Horr,0,0,0
158,7553,Marsabit,North Horr,0,0,0
158,7554,Marsabit,North Horr,0,0,0
158,7555,Marsabit,North Horr,0,0,0
158,7556,Marsabit,North Horr,0,0,0
158,7557,Marsabit,North Horr,0,0,0
158,7558,Marsabit,North Horr,0,0,0
158,7559,Marsabit,North Horr,0,0,0
158,7560,Marsabit,North Horr,0,0,0
158,7561,Marsabit,North Horr,0,0,0
